UniqueID,Product ID,Product Name,Reviews Text,Rating Stars ,Sentiment_Score,Sentiment
214,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Nice camera mobile, i am able to capture the pictures that are at more than 500 meters, Super  Zoom functionality Performance wise not so great for this price range If you are looking for a camera centric mobile then simply go for it",5,0.4291666666666667,Positive
215,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","The best camera phone under 30K, 3x and 6x is amazing, Charging Speed is good, Touch Screen Finger Sensor is also good other than that nothing special just normal features like phones under 20K I Brought 12/256 which works fine If the video supports 60 fps and wide angel, this phone would be heavenly",5,0.41097883597883594,Positive
216,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Camera quality is good but battery  performance not as expected,4,0.3,Positive
217,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",In realme 12 Pro phone telephoto camera takes excellent pictures during daytime and in low light phone looks like premium  Low price range big advantage,5,0.27999999999999997,Positive
218,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",After 1 week of usage Battery is really good charges really quick and go for the whole dayCamera is awesome specially potrait mode120x is only good for moonshots else its just a gimmickSoftware is good there is bloatware but once uninstalled it's good no ads in the softwareDesign is really premiumScreen is goodOverall a good phone to go forIts been a month nowNo issues regarding anythingLoved the camera If u are someone who likes to take potrait shots its best that 3x l,5,0.5492063492063493,Positive
219,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Super camera,4,0.3333333333333333,Positive
220,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Camera Quality is really awesome  Display Quality awesome 7s gen 2 Processor is really good Portrait shoot is really awesome Experience fanstatic Value for money  Overall Realme 12 Pro is good product,5,0.7333333333333334,Positive
221,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Excellent phone specially camera,5,0.6785714285714286,Positive
222,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",This phone is awesome and it's camera is too good than other phone at that price  It has 120x zoom capacity which is amazingi love  it,5,0.51875,Positive
223,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The was so so good and the display was so smooth and the camera zooming is so good and personally i really liked 3x portrait  camera and the gaming performance was so good and so smooth if u thinking of buying this then buy it,5,0.5833333333333333,Positive
224,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Will never disappoint us all perfect 🫠,5,1.0,Positive
225,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Just love it,4,0.5,Positive
226,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Just ok, price is very High",3,0.354,Positive
227,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Beautiful ,5,0.85,Positive
228,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Vary nice realme phone,5,0.6,Positive
229,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Amazing phone,5,0.6000000000000001,Positive
230,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","The realme 12 Pro is a perfect choice for photography enthusiasts at this budget With its excellent camera capabilities, this smartphone captures stunning shots with exceptional clarity and detail The impressive combination of highresolution lenses and advanced image processing algorithms ensures vibrant and lifelike images As for the design, the realme 12 Pro exudes elegance and sophistication with its sleek and classy appearance The slim and lightweight form factor enhances the overall",5,0.5133333333333333,Positive
231,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very good mobile and touch is very smooth,5,0.715,Positive
232,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice camera is I am really happy ,5,0.7,Positive
233,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",It's decent phone in this price range Battery backup is not impressive Rest all are good,5,0.12222222222222219,Positive
234,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The product was soo goodAnd I really like itAll performance was soo good ,5,0.44999999999999996,Positive
235,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",It's fantastic phone as I am the user of Realme X since last 4 years and that was gem for me So now I purchased this 12 pro  and it did not disappoint me It is awesome Only battery is draining fast,5,0.31999999999999995,Positive
236,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Excellent mobile of 2024 I am Totally satisfied on Flipkart for electronic gadgets great deal thankyou ,5,0.7666666666666666,Positive
237,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very good camera quality bro,4,0.9099999999999999,Positive
238,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","First of all everything including display,performance ,haptics and battery is very good but there is a Major issue which I saw while using for 15 days ie oper n your eye comfort mode  lock and unlock your phone you will see screen colours switching immediately from warm to eye comfort,I also complaint to realme chat but they said eye comfort mode is not available on lock screen so why you had provided in these mobile, even in my last smartphone ie realme 6  I had never seen such errorEv",4,0.16531249999999997,Positive
239,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very Perfect Camera,5,1.0,Positive
240,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",I like it very much ,5,0.26,Positive
241,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",I love this phone realme love you,5,0.5,Positive
242,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","I liked this phone very much, I want to give it a proper rating according to my used experience Camera : 10/10Battery: 9/10Design: 10/10Performance: 10/10Storage: 10/10",5,0.2866666666666667,Positive
243,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Camera Quality is top notch Camera Quality 9/10Battery is very very good  Battery 9/10Display is also good but it's nothing new Display 8/10Design is fabulous Design 10/10Performance is optimised and balanced  Not for gaming  Performance 9/10,5,0.5292727272727272,Positive
244,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Awesome lookSuper in hand feelEasy to gripStylish to showPerfect,4,1.0,Positive
245,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The camera and optimization of phone performance is awesome but snapdragon processor is always a heating issue  If you have good performance in camera and required storage this is the best phone in 2024 in my opinion,5,0.9,Positive
246,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",But 5g not working,5,0.0,Neutral
247,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good ,5,0.7,Positive
248,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Mind blowing performance,4,0.0,Neutral
249,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good ,4,0.7,Positive
250,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice camera and better display design battery backup must buy,4,0.55,Positive
251,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good,5,0.7,Positive
252,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very good mobile,5,0.9099999999999999,Positive
253,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",This is the best phone  Awesome camera,5,1.0,Positive
254,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Wow Superb Camera and over all future just love it ,5,0.4,Positive
255,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice ,5,0.6,Positive
256,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice phone,5,0.6,Positive
257,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","i bought this yesterday, its camera is just killer after the update feels good in hand with grip, charging speed is just  wow, but for playing games like bgmi or cod dont buy this phone, but still if you are not a heavy gamers you can go for it, ",4,0.3,Positive
258,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The price should be a little lower Overall a very good phone,4,0.24083333333333332,Positive
259,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Just wow  I got this phone 28k only with SBI credit card discountBattery is last up to 8 9 hours with moderate useDisplay awesomeCamera is classyOverall massy  go for it,5,0.025,Positive
260,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",it is a very beautiful camera,5,1.0,Positive
261,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",I have been using it for the last 10 days  The display and camera are very good Especially camera quality is asome Overall the mobile performance is very good I liked it so much Thanks to Flipkart,5,0.3742857142857143,Positive
262,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Processor is weak in this price some time lag ui Camera is best 64Mp periscope is work good and best images provide front camera only provide 1080P 30fps video disappointed for video grapher,5,0.2625,Positive
263,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",In this phone everything is good specially camera but battery performance is not that much satisfactory Periscope camera is also not that much efficientAfter all of that the phone is price worthy,5,0.3580952380952381,Positive
264,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Really Extraordinary,5,0.3333333333333333,Positive
265,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Camera Quality very Superb and screen qualityLooking awesomeOverall perfect, no any doubtNo heating problem, superfast 5G experience",5,1.0,Positive
266,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Just lovely The best smartphone in this range,5,0.75,Positive
267,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Pros: Camera checked for lens zoom from 1x to 6x, its really awesome capture without much of a stability issueI purchased it 02 weeks ago onlyPerformance is like eating a piece of cake No lag found Maybe i will revist the review after 6months of usageCons:Battery performance is not that great compared to my old mobile redmi note 9 pro maxI have to charge my mobile every day Battery power should have been targetted for 5500mah or aboveDisplay resolution is good and gaming perf",3,0.5599999999999999,Positive
268,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The product is ok I like the design i hate battery backup within half an hour to reduce battery usage overall not good compared to previous realme pro 3,3,-0.1638888888888889,Negative
269,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Battery is draining fast,5,0.2,Positive
270,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",After one month use I Face Hanging Problem,5,0.0,Neutral
271,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice phone,4,0.6,Positive
272,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nyc prod,4,0.0,Neutral
273,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Few things which I don't satisfy battery drained very fastly while comparing to the other phones,camera quality is v satisfiedsound quality is excellent Overally warth varma warthuuuu",4,0.23375,Positive
274,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Fabulous ,4,0.4,Positive
275,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)", Akash thank Flipkart,4,0.0,Neutral
276,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Review after using for 1 monthPros  1 Excellent Camera with Telescopic lens with 120X Zoom The beauty of capturing the moon is something great2 Design is good and resembles Rolex watch3 Lesser weight Good for those using for longer duration4 Excellent display  5 Faster Touch response 6 Fast charging in 40 minsCons  Major issue found is overheating of the phone Particularly if one is in Teams / Zoom concall  Due to overheating ,the plastic scratch guard which ca",4,0.4115740740740741,Positive
277,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",This Phone is amazing like a iPhone full Paisa wasool ,4,0.47500000000000003,Positive
278,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Overall good,4,0.35,Positive
279,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good,4,0.7,Positive
280,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very satisfied with that productit feels like 34k worth it,4,0.475,Positive
281,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",I used mobile for 2 days performance is good but battery life after full charge is 1 day usableCamera quality is very goodFast working and smoothYou must go for it in this budget this mobile is superbThank you,4,0.4166666666666666,Positive
282,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Smooth performance as expected, camera is good, battery backup modarate drying fast",4,0.3,Positive
283,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",An awesome mobile from Realme Camera quality is awesome Performance is superb Fast charging is really impressive A must buy,5,0.8400000000000001,Positive
284,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice pic,5,0.6,Positive
285,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","The camera quality is above average,Battery backup is average,The display is good,Performance is average",5,-0.075,Negative
286,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",PROS Good camera performance  Good battery lifeGood display Gaming averageCONsBrightness is 950nitsIP65,5,0.7,Positive
287,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The camera quality is excellent with 120x Zoom function,5,1.0,Positive
288,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice,5,0.6,Positive
289,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Excellent mobile camera is very good Perfirmance is also good,5,0.87,Positive
290,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice performance camera and everything ,5,0.6,Positive
291,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",As of now performance is so g,5,0.0,Neutral
292,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Phone is very good Design and camera worth the money Battery is ok Fast charging,5,0.4775,Positive
293,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Awesome Performance I clicked This Pic Without Tripod it Really Impressed a Lot,5,1.0,Positive
294,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Price is little bit high but Overall phone is very goodI used realme phones since 2019{(Realme 2 pro,3 pro,9 pro,10 pro,11 pro)} and now I used realme 12 pro I'm happy to realme  thanks for realme number series",5,0.19541666666666668,Positive
295,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good product Nice camara,5,0.6499999999999999,Positive
296,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Amazing Design Premium LookBest Performance,5,0.6000000000000001,Positive
297,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",All over a good Phone,5,0.7,Positive
298,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice phone for good pictures Love it,5,0.6,Positive
299,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Camera mast h is price me,5,0.0,Neutral
300,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Fully Satisfied with this Device ,5,0.5,Positive
301,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Awesome ,5,1.0,Positive
302,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",The brand is very trustworthy and i got genuine pice at a very low costI ordered the green one and trust me the colour was amazingAll the colours but specifically green and purple are nice for lookThanks to flipkart,5,0.13333333333333333,Positive
303,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome phone … value for money Happy with battery life Awesome camera features… look at the images snapped using the phone… easy to use Just feared about getting scratch at back glass… but using cover helped it…,5,0.6466666666666667,Positive
304,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Amazing phone  In love with this phone,5,0.55,Positive
305,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Wow superb camera phone Very smooth speed and no lag , iphone is the king always Its a beautiful product",5,0.6175,Positive
306,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome Camera,5,1.0,Positive
307,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Go for it,5,0.0,Neutral
308,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome,5,1.0,Positive
309,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",I am very happy with I phone 12Very Nice Product Thanku Flipkart,5,0.8,Positive
310,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Super,5,0.3333333333333333,Positive
311,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Camera quality is just fabulous Interface is very smooth  Good for photography and videography,5,0.54,Positive
312,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice phone with good build qualityExcellent Camera,5,0.6499999999999999,Positive
313,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice camera ,5,0.6,Positive
314,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best iPhone till date ,5,1.0,Positive
315,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",This z my frst iphone n … outstanding phone …must buy,5,0.5,Positive
316,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Classic,5,0.16666666666666666,Positive
317,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Upgraded from iPhone 7 plus after using for more then 3yrs Excellent built  box design looks great Night mode clicks look fabulous,5,0.6749999999999999,Positive
318,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",This is the value for money phone For Flipkart:On time delieveryAlways best serviceFeedback call received after 5 daysApple:One word: SuperbPicture Quality Ultimate,5,0.5,Positive
319,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Performance is soooo fastEspecially faceid detection is awesome even in darkNo need to carry an dslr this is more than enough attaching puc taken by this,5,0.5,Positive
320,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent,5,1.0,Positive
321,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome camera performance and improvement in battery capacity,5,1.0,Positive
322,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice,5,0.6,Positive
323,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Excellent product worth for every penny, writing this review after using 7 days, earlier was using iPhone 6Plus now on iPhone 12 , faster then anything this elseExcellent Picture qualityJust loved it",5,0.5,Positive
324,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Top class performance  and battery backup too Charges quickly if u are using a 20w charger Night mode is good , HDR mode works flawlessly VFM phone",5,0.6333333333333333,Positive
325,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","display is good , processor is awesome",4,0.85,Positive
326,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Everything is great except the battery life, camera is awesome",4,0.9,Positive
327,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Guys ,this is just Beast at Every Aspect of Configurations, Full Pack with What You want, Like Best Camera , Best Display, Best Battery for whole Day Use, And Everyone know About Processing Speed",5,0.7100000000000001,Positive
328,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome camera quality…just love it,5,0.75,Positive
329,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Just go for itI purchased 128 gb purple colour The phone is beast,5,0.0,Neutral
330,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice phone ,5,0.6,Positive
331,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best ever Mobile Worth every penny Overall a good purchase Processor is superfast Loved it,5,0.54,Positive
332,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Don't think too much Just go for it If you are a clicker then you are gonna love it Display sound features are as usually excellent,5,0.525,Positive
333,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Love it,5,0.5,Positive
334,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Good,5,0.7,Positive
335,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Thanks flipkart i trust you got my device perfectly loved it best phone in it's segment,5,0.6333333333333333,Positive
336,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome look,5,1.0,Positive
337,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent Product ,5,1.0,Positive
338,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Almost 1month of purshase and i am loving it  Great for photography and videography and trust me the stability of video is awesome  High end performence in Gaming , the only problem is that it heats up a little while playing Bgmi but if u play in a AC room then there's no issue The boxy look of iphone 12 is very good and it gives a premium feel while holding  worth buying  also if you are confused between iph 11 or iph12 then close your eyes and go for iphone 12 ",5,0.3536111111111111,Positive
339,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best performance iPhone Loving it ,5,0.8,Positive
340,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Great camera,5,0.8,Positive
341,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Quality Product,5,0.0,Neutral
342,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent camera and awesome performance,5,1.0,Positive
343,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",I always prefer iPhone because of their camera quality n camera quality of iPhone 12 is top notch,5,0.5,Positive
344,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Thanx flipkart for value super sale for short time period of 1hour, flipkart might need to work on faster deliveryIphone 12 which i got in best price on flipkart1 Camera performance  superb2 Display  superb3 Interface  Amazing",5,0.48333333333333334,Positive
345,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Night picture quality awesome, portrait is real portrait",5,0.6,Positive
346,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best in class,5,1.0,Positive
347,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very nice Camera,5,0.78,Positive
348,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Wow,5,0.1,Positive
349,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Camera extraordinary and I loved it,5,0.5166666666666666,Positive
350,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","I really m glad that i went for i phone in place of all other android devices like the Samsung S series nd one plus  Also , m amazed by the battery life in this i phone  Single charge and its last for a day easily Even the gaming experience was great",5,0.2561507936507937,Positive
351,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","This is my first apple product and I am loving it , purchased in BBD sale and it's worth every penny ",5,0.3833333333333333,Positive
352,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Love to have that mobile Once again back on apple product after iphone 5s Very smooth,5,0.34,Positive
353,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Good,5,0.7,Positive
354,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Just love it …,5,0.5,Positive
355,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Mind blowing performance  Just awesome,5,1.0,Positive
356,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",It is a very good product with amazing featuresLooks great,5,0.77,Positive
357,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",The design is superb I just love it Awesome feeling while in hand,5,0.8333333333333334,Positive
358,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","My 1st iPhone ever and I’m loving it Great performance, awesome display, camera is outstanding which comes with heavily priced But worth it White color looks super cool ",5,0.4092592592592592,Positive
359,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Super,5,0.3333333333333333,Positive
