,UniqueID,Product ID,Product Name,Reviews Text,Rating Stars ,Sentiment_Score,Sentiment,recommendation
263,264,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Really Extraordinary,5,0.9998810291290283,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Really Extraordinary..."
264,265,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Camera Quality very Superb and screen qualityLooking awesomeOverall perfect, no any doubtNo heating problem, superfast 5G experience",5,0.9996341466903687,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Camera Quality very Superb and screen qualityLooki..."
265,266,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Just lovely The best smartphone in this range,5,0.9998620748519897,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Just lovely The best smartphone in this range..."
266,267,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Pros: Camera checked for lens zoom from 1x to 6x, its really awesome capture without much of a stability issueI purchased it 02 weeks ago onlyPerformance is like eating a piece of cake No lag found Maybe i will revist the review after 6months of usageCons:Battery performance is not that great compared to my old mobile redmi note 9 pro maxI have to charge my mobile every day Battery power should have been targetted for 5500mah or aboveDisplay resolution is good and gaming perf",3,0.9762890934944153,NEGATIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Pros: Camera checked for lens zoom from 1x to 6x, ..."
267,268,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The product is ok I like the design i hate battery backup within half an hour to reduce battery usage overall not good compared to previous realme pro 3,3,0.9590689539909363,NEGATIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: The product is ok I like the design i hate battery..."
268,269,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Battery is draining fast,5,0.9966369867324829,NEGATIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Battery is draining fast..."
269,270,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",After one month use I Face Hanging Problem,5,0.9975770115852356,NEGATIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: After one month use I Face Hanging Problem..."
270,271,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice phone,4,0.9996213912963867,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Nice phone..."
271,272,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nyc prod,4,0.8116457462310791,NEGATIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Nyc prod..."
272,273,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Few things which I don't satisfy battery drained very fastly while comparing to the other phones,camera quality is v satisfiedsound quality is excellent Overally warth varma warthuuuu",4,0.9984299540519714,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Few things which I don't satisfy battery drained v..."
273,274,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Fabulous ,4,0.9998722076416016,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Fabulous ..."
274,275,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)", Akash thank Flipkart,4,0.9997645020484924,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said:  Akash thank Flipkart..."
275,276,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Review after using for 1 monthPros  1 Excellent Camera with Telescopic lens with 120X Zoom The beauty of capturing the moon is something great2 Design is good and resembles Rolex watch3 Lesser weight Good for those using for longer duration4 Excellent display  5 Faster Touch response 6 Fast charging in 40 minsCons  Major issue found is overheating of the phone Particularly if one is in Teams / Zoom concall  Due to overheating ,the plastic scratch guard which ca",4,0.9636542201042175,NEGATIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Review after using for 1 monthPros  1 Excellent Ca..."
276,277,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",This Phone is amazing like a iPhone full Paisa wasool ,4,0.9991724491119385,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: This Phone is amazing like a iPhone full Paisa was..."
277,278,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Overall good,4,0.9998326301574707,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Overall good..."
278,279,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good,4,0.9998161196708679,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Good..."
279,280,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very satisfied with that productit feels like 34k worth it,4,0.9976112842559814,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Very satisfied with that productit feels like 34k ..."
280,281,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",I used mobile for 2 days performance is good but battery life after full charge is 1 day usableCamera quality is very goodFast working and smoothYou must go for it in this budget this mobile is superbThank you,4,0.9968022108078003,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: I used mobile for 2 days performance is good but b..."
281,282,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Smooth performance as expected, camera is good, battery backup modarate drying fast",4,0.9969912767410278,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Smooth performance as expected, camera is good, ba..."
282,283,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",An awesome mobile from Realme Camera quality is awesome Performance is superb Fast charging is really impressive A must buy,5,0.9998281002044678,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: An awesome mobile from Realme Camera quality is aw..."
283,284,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice pic,5,0.9998356103897095,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Nice pic..."
284,285,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","The camera quality is above average,Battery backup is average,The display is good,Performance is average",5,0.9835272431373596,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: The camera quality is above average,Battery backup..."
285,286,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",PROS Good camera performance  Good battery lifeGood display Gaming averageCONsBrightness is 950nitsIP65,5,0.8083053827285767,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: PROS Good camera performance  Good battery lifeGoo..."
286,287,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The camera quality is excellent with 120x Zoom function,5,0.999767005443573,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: The camera quality is excellent with 120x Zoom fun..."
287,288,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice,5,0.9998552799224854,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Nice..."
288,289,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Excellent mobile camera is very good Perfirmance is also good,5,0.9998589754104614,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Excellent mobile camera is very good Perfirmance i..."
289,290,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice performance camera and everything ,5,0.9998735189437866,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Nice performance camera and everything ..."
290,291,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",As of now performance is so g,5,0.7945436239242554,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: As of now performance is so g..."
291,292,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Phone is very good Design and camera worth the money Battery is ok Fast charging,5,0.9993755221366882,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Phone is very good Design and camera worth the mon..."
292,293,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Awesome Performance I clicked This Pic Without Tripod it Really Impressed a Lot,5,0.9995249509811401,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Awesome Performance I clicked This Pic Without Tri..."
293,294,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Price is little bit high but Overall phone is very goodI used realme phones since 2019{(Realme 2 pro,3 pro,9 pro,10 pro,11 pro)} and now I used realme 12 pro I'm happy to realme  thanks for realme number series",5,0.9988395571708679,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Price is little bit high but Overall phone is very..."
294,295,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good product Nice camara,5,0.9998558759689331,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Good product Nice camara..."
295,296,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Amazing Design Premium LookBest Performance,5,0.99977046251297,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Amazing Design Premium LookBest Performance..."
296,297,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",All over a good Phone,5,0.7206616401672363,NEGATIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: All over a good Phone..."
297,298,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice phone for good pictures Love it,5,0.999816358089447,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Nice phone for good pictures Love it..."
298,299,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Camera mast h is price me,5,0.7110534310340881,NEGATIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Camera mast h is price me..."
299,300,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Fully Satisfied with this Device ,5,0.9995304346084595,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Fully Satisfied with this Device ..."
300,301,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Awesome ,5,0.9998682737350464,POSITIVE,"People really like realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)! They said: Awesome ..."
301,302,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",The brand is very trustworthy and i got genuine pice at a very low costI ordered the green one and trust me the colour was amazingAll the colours but specifically green and purple are nice for lookThanks to flipkart,5,0.9985687732696533,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: The brand is very trustworthy and i got genuine pi..."
302,303,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome phone … value for money Happy with battery life Awesome camera features… look at the images snapped using the phone… easy to use Just feared about getting scratch at back glass… but using cover helped it…,5,0.993889331817627,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Awesome phone … value for money Happy with battery..."
303,304,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Amazing phone  In love with this phone,5,0.9996517896652222,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Amazing phone  In love with this phone..."
304,305,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Wow superb camera phone Very smooth speed and no lag , iphone is the king always Its a beautiful product",5,0.9997588992118835,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Wow superb camera phone Very smooth speed and no l..."
305,306,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome Camera,5,0.9998714923858643,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Awesome Camera..."
306,307,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Go for it,5,0.9996144771575928,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Go for it..."
307,308,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome,5,0.9998682737350464,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Awesome..."
308,309,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",I am very happy with I phone 12Very Nice Product Thanku Flipkart,5,0.9995080232620239,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: I am very happy with I phone 12Very Nice Product T..."
309,310,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Super,5,0.998783528804779,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Super..."
310,311,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Camera quality is just fabulous Interface is very smooth  Good for photography and videography,5,0.9998575448989868,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Camera quality is just fabulous Interface is very ..."
311,312,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice phone with good build qualityExcellent Camera,5,0.9987899661064148,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Nice phone with good build qualityExcellent Camera..."
312,313,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice camera ,5,0.999858021736145,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Nice camera ..."
313,314,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best iPhone till date ,5,0.999613344669342,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Best iPhone till date ..."
314,315,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",This z my frst iphone n … outstanding phone …must buy,5,0.7890603542327881,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: This z my frst iphone n … outstanding phone …must ..."
315,316,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Classic,5,0.9997227787971497,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Classic..."
316,317,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Upgraded from iPhone 7 plus after using for more then 3yrs Excellent built  box design looks great Night mode clicks look fabulous,5,0.9996745586395264,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Upgraded from iPhone 7 plus after using for more t..."
317,318,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",This is the value for money phone For Flipkart:On time delieveryAlways best serviceFeedback call received after 5 daysApple:One word: SuperbPicture Quality Ultimate,5,0.9968258142471313,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: This is the value for money phone For Flipkart:On ..."
318,319,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Performance is soooo fastEspecially faceid detection is awesome even in darkNo need to carry an dslr this is more than enough attaching puc taken by this,5,0.9946927428245544,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Performance is soooo fastEspecially faceid detecti..."
319,320,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent,5,0.9998434782028198,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Excellent..."
320,321,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome camera performance and improvement in battery capacity,5,0.9998553991317749,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Awesome camera performance and improvement in batt..."
321,322,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice,5,0.9998552799224854,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Nice..."
322,323,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Excellent product worth for every penny, writing this review after using 7 days, earlier was using iPhone 6Plus now on iPhone 12 , faster then anything this elseExcellent Picture qualityJust loved it",5,0.994086742401123,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Excellent product worth for every penny, writing t..."
323,324,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Top class performance  and battery backup too Charges quickly if u are using a 20w charger Night mode is good , HDR mode works flawlessly VFM phone",5,0.9949925541877747,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Top class performance  and battery backup too Char..."
324,325,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","display is good , processor is awesome",4,0.9998606443405151,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: display is good , processor is awesome..."
325,326,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Everything is great except the battery life, camera is awesome",4,0.9998724460601807,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Everything is great except the battery life, camer..."
326,327,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Guys ,this is just Beast at Every Aspect of Configurations, Full Pack with What You want, Like Best Camera , Best Display, Best Battery for whole Day Use, And Everyone know About Processing Speed",5,0.9890101552009583,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Guys ,this is just Beast at Every Aspect of Config..."
327,328,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome camera quality…just love it,5,0.9998904466629028,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Awesome camera quality…just love it..."
328,329,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Just go for itI purchased 128 gb purple colour The phone is beast,5,0.9911355972290039,NEGATIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Just go for itI purchased 128 gb purple colour The..."
329,330,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice phone ,5,0.9996213912963867,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Nice phone ..."
330,331,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best ever Mobile Worth every penny Overall a good purchase Processor is superfast Loved it,5,0.9996645450592041,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Best ever Mobile Worth every penny Overall a good ..."
331,332,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Don't think too much Just go for it If you are a clicker then you are gonna love it Display sound features are as usually excellent,5,0.999767005443573,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Don't think too much Just go for it If you are a c..."
332,333,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Love it,5,0.9998753070831299,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Love it..."
333,334,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Good,5,0.9998161196708679,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Good..."
334,335,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Thanks flipkart i trust you got my device perfectly loved it best phone in it's segment,5,0.9996850490570068,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Thanks flipkart i trust you got my device perfectl..."
335,336,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome look,5,0.999872088432312,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Awesome look..."
336,337,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent Product ,5,0.9998617172241211,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Excellent Product ..."
337,338,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Almost 1month of purshase and i am loving it  Great for photography and videography and trust me the stability of video is awesome  High end performence in Gaming , the only problem is that it heats up a little while playing Bgmi but if u play in a AC room then there's no issue The boxy look of iphone 12 is very good and it gives a premium feel while holding  worth buying  also if you are confused between iph 11 or iph12 then close your eyes and go for iphone 12 ",5,0.9997089505195618,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Almost 1month of purshase and i am loving it  Grea..."
338,339,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best performance iPhone Loving it ,5,0.9998393058776855,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Best performance iPhone Loving it ..."
339,340,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Great camera,5,0.9998698234558105,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Great camera..."
340,341,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Quality Product,5,0.9997398257255554,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Quality Product..."
341,342,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent camera and awesome performance,5,0.9998831748962402,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Excellent camera and awesome performance..."
342,343,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",I always prefer iPhone because of their camera quality n camera quality of iPhone 12 is top notch,5,0.9985753297805786,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: I always prefer iPhone because of their camera qua..."
343,344,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Thanx flipkart for value super sale for short time period of 1hour, flipkart might need to work on faster deliveryIphone 12 which i got in best price on flipkart1 Camera performance  superb2 Display  superb3 Interface  Amazing",5,0.7141320705413818,NEGATIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Thanx flipkart for value super sale for short time..."
344,345,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Night picture quality awesome, portrait is real portrait",5,0.9998800754547119,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Night picture quality awesome, portrait is real po..."
345,346,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best in class,5,0.9997859597206116,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Best in class..."
346,347,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very nice Camera,5,0.9998680353164673,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Very nice Camera..."
347,348,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Wow,5,0.999592125415802,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Wow..."
348,349,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Camera extraordinary and I loved it,5,0.9998788833618164,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Camera extraordinary and I loved it..."
349,350,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","I really m glad that i went for i phone in place of all other android devices like the Samsung S series nd one plus  Also , m amazed by the battery life in this i phone  Single charge and its last for a day easily Even the gaming experience was great",5,0.9896747469902039,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: I really m glad that i went for i phone in place o..."
350,351,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","This is my first apple product and I am loving it , purchased in BBD sale and it's worth every penny ",5,0.9998695850372314,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: This is my first apple product and I am loving it ..."
351,352,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Love to have that mobile Once again back on apple product after iphone 5s Very smooth,5,0.9990052580833435,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Love to have that mobile Once again back on apple ..."
352,353,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Good,5,0.9998161196708679,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Good..."
353,354,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Just love it …,5,0.9998846054077148,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Just love it …..."
354,355,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Mind blowing performance  Just awesome,5,0.9998698234558105,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: Mind blowing performance  Just awesome..."
355,356,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",It is a very good product with amazing featuresLooks great,5,0.999880313873291,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: It is a very good product with amazing featuresLoo..."
356,357,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",The design is superb I just love it Awesome feeling while in hand,5,0.9998881816864014,POSITIVE,"People really like Apple iPhone 12 (Blue, 128 GB)! They said: The design is superb I just love it Awesome feelin..."
